Id,IsDeleted,MasterRecordId,Name,Type,ParentId,BillingStreet,BillingCity,BillingState,BillingPostalCode,BillingCountry,BillingLatitude,BillingLongitude,BillingGeocodeAccuracy,ShippingStreet,ShippingCity,ShippingState,ShippingPostalCode,ShippingCountry,ShippingLatitude,ShippingLongitude,ShippingGeocodeAccuracy,Phone,Fax,AccountNumber,Website,PhotoUrl,Sic,Industry,AnnualRevenue,NumberOfEmployees,Ownership,TickerSymbol,Rating,Site,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,LastViewedDate,LastReferencedDate,Jigsaw,JigsawCompanyId,CleanStatus,AccountSource,DunsNumber,Tradestyle,NaicsCode,NaicsDesc,YearStarted,SicDesc,DandbCompanyId,CustomerPriority__c,SLA__c,Active__c,NumberofLocations__c,UpsellOpportunity__c,SLASerialNumber__c,SLAExpirationDate__c,Segment__c
0018d00000GgwvJAAR,False,,Schultz583 Inc,Partner,,,,,,Sweden,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvJAAR,64991,Apparel,2000000,8000,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,ESMB
0018d00000GgwvKAAR,False,,Guerrero584 Inc,Customer,,,,,,Thailand,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvKAAR,66110,Banking,2000000,8000,,,,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000GgwvLAAR,False,,Gill585 Inc,Customer,,,,,,Russian,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvLAAR,64191,Finance,2000000,8000,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,SMB
0018d00000GgwvMAAR,False,,McCoy586 Inc,Customer,,,,IN,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvMAAR,64192,Technology,2000000,8000,,,,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,GB
0018d00000GgwvNAAR,False,,Griffin587 Inc,Customer,,,,,,Korea,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvNAAR,64205,Communications,2000000,8000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,16/08/2029,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,MM
0018d00000GgwvOAAR,False,,Owens588 Inc,Customer,,,,,,Germany,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvOAAR,64929,Transportation,2000000,8000,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,COMM
0018d00000GgwvPAAR,False,,Jackson589 Inc,Customer,,,,,,Taiwan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvPAAR,64991,Consulting,2000000,8000,,,,,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,MM
0018d00000GgwvQAAR,False,,Perez590 Inc,Customer,,,,MA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvQAAR,66110,Retail,2000000,8000,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,SMB
0018d00000GgwvRAAR,False,,Klein591 Inc,Customer,,,,,,Korea,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvRAAR,64191,Biotechnology,2000000,8000,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,GB
0018d00000GgwvSAAR,False,,Stone592 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvSAAR,64192,Banking,2000000,8000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,COMM
0018d00000GgwvTAAR,False,,Yates593 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvTAAR,64205,Engineering,2000000,8000,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,ESMB
0018d00000GgwvUAAR,False,,Benson594 Inc,Customer,,,,DE,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvUAAR,64929,Energy,2000000,8000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000Ggx0IAAR,False,,Moore470 Inc,Customer,,,,,,Switzerland,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0IAAR,36154,Electronics,800000,500,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,08/08/2029,,,,,Pending,Web,,,,,,,,,,,,,,,GB
0018d00000Ggx0JAAR,False,,Holloway471 Inc,Partner,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0JAAR,36176,Biotechnology,800000,500,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,MM
0018d00000Ggx0KAAR,False,,Padilla472 Inc,Customer,,,,DE,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0KAAR,36198,Consulting,800000,500,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000Ggx0LAAR,False,,Cross473 Inc,Customer,,,,,,India,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0LAAR,36220,Retail,800000,500,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,MM
0018d00000Ggx0MAAR,False,,Bridges474 Inc,Partner,,,,,,France,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0MAAR,36242,Technology,800000,500,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,ESMB
0018d00000Ggx0NAAR,False,,Chapman475 Inc,Partner,,,,,,Singapore,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0NAAR,36264,Media,800000,500,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,MM
0018d00000Ggx0OAAR,False,,Hunt476 Inc,Customer,,,,ND,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0OAAR,36286,Finance,800000,500,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,MM
0018d00000Ggx0PAAR,False,,Stanley477 Inc,Partner,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0PAAR,36308,Engineering,800000,500,,,,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,COMM
0018d00000Ggx0QAAR,False,,Schmidt478 Inc,Customer,,,,,,Korea,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0QAAR,36330,Technology,800000,500,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ESMB
0018d00000Ggx0RAAR,False,,Bowman479 Inc,Customer,,,,,,Denmark,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0RAAR,36352,Manufacturing,1500000,1000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000Ggx0SAAR,False,,Moss480 Inc,Partner,,,,NC,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0SAAR,36374,Engineering,1500000,1000,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,COMM
0018d00000Ggx0TAAR,False,,Allen481 Inc,Customer,,,,IA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0TAAR,36396,Technology,1500000,1000,,,,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,GB
0018d00000Ggx0UAAR,False,,Guzman482 Inc,Partner,,,,NV,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0UAAR,36418,Finance,1500000,1000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,GB
0018d00000Ggx0VAAR,False,,Long647 Inc,Customer,,,,,,Hong Kong,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0VAAR,36440,Healthcare,1500000,1000,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000Ggx0WAAR,False,,Soto648 Inc,Customer,,,,WI,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0WAAR,36462,Agriculture,1500000,1000,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,SMB
0018d00000Ggx0XAAR,False,,Martinez649 Inc,Partner,,,,,,Germany,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0XAAR,36484,Apparel,1500000,1000,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,SMB
0018d00000Ggx0YAAR,False,,Cummings650 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0YAAR,36506,Energy,1500000,1000,,,,,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,MM
0018d00000Ggx0ZAAR,False,,Hines651 Inc,Customer,,,,,,Korea,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0ZAAR,36528,Technology,1500000,1000,,,,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,COMM
0018d00000Ggx0aAAB,False,,Colon652 Inc,Customer,,,,NH,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0aAAB,36550,Banking,1500000,1000,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,ESMB
0018d00000Ggx0bAAB,False,,Warren653 Inc,Partner,,,,,,France,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0bAAB,36572,Retail,1500000,1000,,,,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,29/07/2029,,,,,Pending,Advertisement,,,,,,,,,,,,,,,MM
0018d00000Ggx0cAAB,False,,Fleming654 Inc,Partner,,,,AZ,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0cAAB,36594,Insurance,1500000,1000,,,,,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000GgwvVAAR,False,,Mendez595 Inc,Partner,,,,NM,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvVAAR,64991,Banking,2000000,8000,,,,,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,ESMB
0018d00000GgwvWAAR,False,,Chambers596 Inc,Partner,,,,,,Brazil,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvWAAR,66110,Biotechnology,2000000,8000,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,SMB
0018d00000GgwvXAAR,False,,Bishop597 Inc,Customer,,,,,,United Kingdom,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvXAAR,64191,Agriculture,2000000,8000,,,,,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,MM
0018d00000GgwvYAAR,False,,Black598 Inc,Partner,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvYAAR,64192,Manufacturing,2000000,8000,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000GgwvZAAR,False,,Joseph599 Inc,Customer,,,,IL,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvZAAR,64205,Energy,2000000,8000,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,SMB
0018d00000GgwvaAAB,False,,Hopkins600 Inc,Partner,,,,,,France,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvaAAB,64929,Telecommunications,2000000,8000,,,,,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,07/07/2029,,,,,Pending,Advertisement,,,,,,,,,,,,,,,GB
0018d00000GgwvbAAB,False,,Rios771 Inc,Partner,,,,,,India,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvbAAB,64991,Engineering,2000000,8000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,COMM
0018d00000GgwvcAAB,False,,Rice189 Inc,Customer,,,,,,Belgium,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvcAAB,66110,Transportation,2000000,8000,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,ESMB
0018d00000GgwvdAAB,False,,Diaz190 Inc,Customer,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvdAAB,64191,Finance,2000000,8000,,,,,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,MM
0018d00000GgwveAAB,False,,Houston191 Inc,Customer,,,,CA,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwveAAB,64192,Energy,2000000,8000,,,,,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,ESMB
0018d00000GgwvfAAB,False,,Lee192 Inc,Customer,,,,,,Mexico,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvfAAB,64205,Engineering,2000000,8000,,,,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,10/08/2029,,,,,Pending,Seminar - Internal,,,,,,,,,,,,,,,MM
0018d00000GgwvgAAB,False,,Curtis193 Inc,Customer,,,,HI,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvgAAB,64929,Retail,2000000,8000,,,,,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,COMM
0018d00000GgwvhAAB,False,,Jensen194 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvhAAB,64991,Communications,2000000,8000,,,,,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,MM
0018d00000GgwviAAB,False,,Harris195 Inc,Partner,,,,,,Switzerland,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwviAAB,66110,Transportation,2000000,8000,,,,,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,MM
0018d00000GgwvjAAB,False,,Vasquez196 Inc,Customer,,,,,,Taiwan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvjAAB,64191,Utilities,2000000,8000,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000GgwvkAAB,False,,Webster197 Inc,Customer,,,,,,Japan,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvkAAB,64192,Communications,2000000,8000,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000GgwvlAAB,False,,Perkins198 Inc,Customer,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvlAAB,64205,Transportation,2000000,8000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,SMB
0018d00000GgwvmAAB,False,,Montgomery199 Inc,Customer,,,,,,Normway,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwvmAAB,64929,Transportation,2000000,8000,,,,,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Public Relations,,,,,,,,,,,,,,,GB
0018d00000GgwxWAAR,False,,Lopez215 Inc,Customer,,,,,,Hong Kong,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwxWAAR,61900,Communications,2000000,4000,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,SMB
0018d00000GgwxXAAR,False,,Tate216 Inc,Partner,,,,NV,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwxXAAR,47429,Insurance,2000000,4000,,,,,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,SMB
0018d00000GgwxYAAR,False,,Ingram217 Inc,Partner,,,,MA,,Canada,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwxYAAR,61900,Biotechnology,2000000,4000,,,,,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,MM
0018d00000GgwxZAAR,False,,Lopez218 Inc,Customer,,,,RI,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000GgwxZAAR,47429,Media,2000000,4000,,,,,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000Ggx0dAAB,False,,Dixon655 Inc,Customer,,,,,,Spain,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0dAAB,36616,Insurance,1500000,1000,,,,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,GB
0018d00000Ggx0eAAB,False,,Russell656 Inc,Customer,,,,,,Belgium,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0eAAB,36638,Agriculture,1500000,1000,,,,,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Web,,,,,,,,,,,,,,,ENT
0018d00000Ggx0fAAB,False,,Benson657 Inc,Customer,,,,LA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0fAAB,36660,Communications,1500000,1000,,,,,0058d000004QHahAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,SMB
0018d00000Ggx0gAAB,False,,McDonald658 Inc,Customer,,,,,,China,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0gAAB,36682,Agriculture,1500000,1000,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Advertisement,,,,,,,,,,,,,,,ESMB
0018d00000Ggx0hAAB,False,,Long659 Inc,Partner,,,,WA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0hAAB,36704,Apparel,1500000,1000,,,,,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000Ggx0iAAB,False,,Hicks660 Inc,Customer,,,,FL,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0iAAB,36726,Electronics,1500000,1000,,,,,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,MM
0018d00000Ggx0jAAB,False,,Bass661 Inc,Partner,,,,IA,,USA,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0jAAB,36748,Agriculture,1500000,1000,,,,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Trade Show,,,,,,,,,,,,,,,SMB
0018d00000Ggx0kAAB,False,,Nichols662 Inc,Partner,,,,,,Singapore,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0kAAB,36770,Manufacturing,1500000,1000,,,,,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Employee Referral,,,,,,,,,,,,,,,SMB
0018d00000Ggx0lAAB,False,,Simmons663 Inc,Partner,,,,,,Thailand,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0lAAB,43290,Energy,1500000,1000,,,,,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,31/08/2029,,,,,Pending,Word of mouth,,,,,,,,,,,,,,,COMM
0018d00000Ggx0mAAB,False,,Palmer664 Inc,Customer,,,,,,Belgium,,,,,,,,,,,,,,,,/services/images/photo/0018d00000Ggx0mAAB,46610,Retail,1500000,1000,,,,,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,,,,,Pending,Partner,,,,,,,,,,,,,,,MM
