Id,IsDeleted,AccountId,RecordTypeId,IsPrivate,Name,StageName,Amount,Probability,ExpectedRevenue,TotalOpportunityQuantity,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,PushCount,LastStageChangeDate,FiscalQuarter,FiscalYear,Fiscal,ContactId,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask,LastAmountChangedHistoryId,LastCloseDateChangedHistoryId,DeliveryInstallationStatus__c,TrackingNumber__c,OrderNumber__c,CurrentGenerators__c,MainCompetitors__c,Opportunity_Source__c
0068d000009MWA0AAO,False,0018d00000Ggx1FAAR,0128d000001J21VAAS,False,Opportunity for Murray689,Closed Lost,2135800,0,0,4805,09/04/2029,New Business,,Employee Referral,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,Marketing
0068d000009MWA2AAO,False,0018d00000Ggx4GAAR,0128d000001J21VAAS,False,Opportunity for Gomez694,Closed Lost,452200,0,0,3661,06/05/2029,New Business / Add-on,,Employee Referral,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,Marketing
0068d000009MWA3AAO,False,0018d00000Ggx9MAAR,0128d000001J21VAAS,False,Opportunity for McKenzie695,Closed Lost,538820,0,0,1238,13/06/2029,New Business,,Word of mouth,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4KdAAJ,,,,,,,BDR
0068d000009MWC2AAO,False,0018d00000Ggx39AAB,0128d000001J21VAAS,False,Opportunity for Hardy1507,Perception Analysis,594760,70,416332,1334,29/10/2029,New Business,,Advertisement,False,False,BestCase,Best Case,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,11/09/2029,0,,4,2022,2022 4,,,,True,False,0088d00000Ou4LSAAZ,,,,,,,Marketing
0068d000009MWC3AAO,False,0018d00000Ggx2JAAR,0128d000001J21VAAS,False,Opportunity for Nguyen1510,Qualification,791500,10,79150,1583,17/09/2029,New Business,,Advertisement,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,28/07/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4LTAAZ,,,,,,,Marketing
0068d000009MWC4AAO,False,0018d00000GgwzBAAR,0128d000001J21VAAS,False,Opportunity for Garrett1512,Closed Won,2719000,100,2719000,3065,10/05/2029,New Business,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4LUAAZ,,,,,,,Marketing
0068d000009MWC5AAO,False,0018d00000Ggx6RAAR,0128d000001J21VAAS,False,Opportunity for Kennedy1514,Closed Won,130230,100,130230,1447,24/07/2028,New Business,,Advertisement,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,,,,,,,,BDR
0068d000009MWC6AAO,False,0018d00000Ggwv2AAB,0128d000001J21VAAS,False,Opportunity for Bell1517,Closed Won,448068,100,448068,,14/07/2029,New Business / Add-on,,Employee Referral,True,True,Closed,Closed,,False,,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2022,2022 3,,,,False,False,,,,,,,,BDR
0068d000009MWC1AAO,False,0018d00000GgwyoAAB,0128d000001J21VAAS,False,Opportunity for Norris1506,Closed Won,43355,100,43355,,02/02/2029,New Business,,Seminar - Internal,True,True,Closed,Closed,,False,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,,,,,,,,Marketing
0068d000009MWJaAAO,False,0018d00000GgwwuAAB,0128d000001J21VAAS,False,Opportunity for Meyer1740,Closed Won,1337090,100,1337090,3170,17/04/2029,Existing Business,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4OeAAJ,,,,,,,BDR
0068d000009MWJbAAO,False,0018d00000Ggx3oAAB,0128d000001J21VAAS,False,Opportunity for Phillips1742,Qualification,1580935,10,158093.5,4316,30/09/2029,New Business / Add-on,,Employee Referral,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,14/08/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4OfAAJ,,,,,,,AE
0068d000009MWJcAAO,False,0018d00000Ggx94AAB,0128d000001J21VAAS,False,Opportunity for Smith1744,Closed Lost,535160,0,0,1423,31/01/2029,New Business,,Word of mouth,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4OgAAJ,,,,,,,Marketing
0068d000009MWJdAAO,False,0018d00000Ggx4CAAR,0128d000001J21VAAS,False,Opportunity for Rhodes1746,Perception Analysis,918500,70,642950,835,13/09/2029,New Business,,Trade Show,False,False,BestCase,Best Case,,True,01s8d000005Us9zAAC,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,07/09/2029,0,,3,2022,2022 3,,,,True,False,,,,,,,,BDR
0068d000009MWJfAAO,False,0018d00000Ggx51AAB,0128d000001J21VAAS,False,Opportunity for Jackson611,Closed Won,73600,100,73600,1840,16/02/2029,Existing Business,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,,,,,,,,BDR
0068d000009MWJgAAO,False,0018d00000GgwyJAAR,0128d000001J21VAAS,False,Opportunity for Keller612,Closed Lost,765600,0,0,1218,23/07/2029,Existing Business,,Web,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,04/09/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4OhAAJ,,,,,,,BDR
0068d000009MWJhAAO,False,0018d00000Ggx1tAAB,0128d000001J21VAAS,False,Opportunity for Osborne613,Closed Won,834280,100,834280,4756,16/07/2029,New Business,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2022,2022 3,,,,False,False,0088d00000Ou4OiAAJ,,,,,,,AE
0068d000009MWJiAAO,False,0018d00000GgwxTAAR,0128d000001J21VAAS,False,Opportunity for Valdez617,Closed Won,273090,100,273090,2443,11/12/2028,New Business,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,4,2021,2021 4,,,,False,False,0088d00000Ou4OjAAJ,,,,,,,Marketing
0068d000009MW7bAAG,False,0018d00000Ggx7BAAR,0128d000001J21VAAS,False,Opportunity for McCoy365,Closed Won,88200,100,88200,735,26/08/2028,New Business,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,,,,,,,,BDR
0068d000009MW7cAAG,False,0018d00000Ggwu7AAB,0128d000001J21VAAS,False,Opportunity for Love368,Closed Won,390885,100,390885,3353,18/04/2029,New Business / Add-on,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4JXAAZ,,,,,,,AE
0068d000009MW7dAAG,False,0018d00000GgwuVAAR,0128d000001J21VAAS,False,Opportunity for Rios369,Closed Lost,112725,0,0,501,07/10/2028,New Business / Add-on,,Web,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHaoAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,4,2021,2021 4,,,,False,False,,,,,,,,AE
0068d000009MW7eAAG,False,0018d00000Ggx0KAAR,0128d000001J21VAAS,False,Opportunity for Gordon370,Closed Won,179225,100,179225,469,24/06/2029,New Business,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4JYAAZ,,,,,,,Marketing
0068d000009MW7fAAG,False,0018d00000Ggx5HAAR,0128d000001J21VAAS,False,Opportunity for Harrington373,Closed Won,22240,100,22240,556,03/05/2029,New Business,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,Alliances
0068d000009MW7gAAG,False,0018d00000GgwzMAAR,0128d000001J21VAAS,False,Opportunity for Pearson374,Closed Won,62400,100,62400,104,17/06/2029,New Business,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,AE
0068d000009MW7hAAG,False,0018d00000GgwvlAAB,0128d000001J21VAAS,False,Opportunity for Clayton375,Closed Won,657600,100,657600,1744,13/04/2029,New Business,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4JZAAZ,,,,,,,AE
0068d000009MWA4AAO,False,0018d00000GgwwMAAR,0128d000001J21VAAS,False,Opportunity for Malone696,Negotiation/Review,137400,90,123660,687,17/09/2029,New Business / Add-on,,Employee Referral,False,False,Forecast,Commit,,True,01s8d000005Us9zAAC,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,05/08/2029,0,,3,2022,2022 3,,,,True,False,,,,,,,,BDR
0068d000009MWA6AAO,False,0018d00000Ggx89AAB,0128d000001J21VAAS,False,Opportunity for Ingram699,Closed Lost,2669875,0,0,3851,30/06/2029,Existing Business,,Trade Show,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHanAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4KeAAJ,,,,,,,Marketing
0068d000009MWA8AAO,False,0018d00000Ggx6XAAR,0128d000001J21VAAS,False,Opportunity for Swanson1068,Negotiation/Review,248276,90,223448.4,,09/12/2029,New Business,,Seminar - Internal,False,False,Forecast,Commit,,False,,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,04/09/2029,0,,4,2022,2022 4,,,,True,False,,,,,,,,AE
0068d000009MWA9AAO,False,0018d00000Ggx01AAB,0128d000001J21VAAS,False,Opportunity for Ramsey1069,Closed Won,1867750,100,1867750,2885,15/01/2029,Existing Business,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4KfAAJ,,,,,,,Marketing
0068d000009MWACAA4,False,0018d00000GgwuhAAB,0128d000001J21VAAS,False,Opportunity for Weber1078,Value Proposition,36960,50,18480,924,18/10/2029,New Business / Add-on,,Web,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,31/08/2029,0,,4,2022,2022 4,,,,True,False,,,,,,,,BDR
0068d000009MWADAA4,False,0018d00000GgwzJAAR,0128d000001J21VAAS,False,Opportunity for Bowman1081,Closed Won,218204,100,218204,,20/08/2028,New Business / Add-on,,Seminar - Internal,True,True,Closed,Closed,,False,,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,,,,,,,,Marketing
0068d000009MWAEAA4,False,0018d00000Ggx6bAAB,0128d000001J21VAAS,False,Opportunity for Maxwell1082,Closed Won,457656,100,457656,,03/02/2029,New Business / Add-on,,Web,True,True,Closed,Closed,,False,,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,,,,,,,,AE
0068d000009MWAFAA4,False,0018d00000Ggx5LAAR,0128d000001J21VAAS,False,Opportunity for Soto1087,Closed Won,263500,100,263500,527,15/02/2029,New Business / Add-on,,Seminar - Internal,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,,,,,,,,Alliances
0068d000009MWAGAA4,False,0018d00000Ggx3hAAB,0128d000001J21VAAS,False,Opportunity for Alvarez1088,Needs Analysis,2592000,20,518400,1620,03/11/2029,New Business,,Public Relations,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,20/08/2029,0,,4,2022,2022 4,,,,True,False,,,,,,,,BDR
0068d000009MWAJAA4,False,0018d00000GgwvOAAR,0128d000001J21VAAS,False,Opportunity for Chandler1451,Closed Lost,163110,0,0,1494,25/02/2029,New Business / Add-on,,Web,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4KgAAJ,,,,,,,AE
0068d000009MWAKAA4,False,0018d00000GgwydAAB,0128d000001J21VAAS,False,Opportunity for Grant1452,Prospecting,735870,10,73587,675,16/11/2029,Existing Business,,Employee Referral,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,01/09/2029,0,,4,2022,2022 4,,,,True,False,0088d00000Ou4KhAAJ,,,,,,,AE
0068d000009MWALAA4,False,0018d00000Ggx8zAAB,0128d000001J21VAAS,False,Opportunity for Bates1455,Value Proposition,482025,50,241012.5,1867,19/02/2030,New Business / Add-on,,Word of mouth,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,25/08/2029,0,,1,2023,2023 1,,,,True,False,0088d00000Ou4KiAAJ,,,,,,,Alliances
0068d000009MWAMAA4,False,0018d00000Ggx5XAAR,0128d000001J21VAAS,False,Opportunity for Fisher1458,Closed Won,1438500,100,1438500,2902,05/10/2028,New Business / Add-on,,Advertisement,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,4,2021,2021 4,,,,False,False,0088d00000Ou4KjAAJ,,,,,,,BDR
0068d000009MWANAA4,False,0018d00000GgwxKAAR,0128d000001J21VAAS,False,Opportunity for Paul1460,Closed Lost,2714200,0,0,2210,28/01/2029,New Business,,Partner,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4KkAAJ,,,,,,,Marketing
0068d000009MWAOAA4,False,0018d00000Ggx5GAAR,0128d000001J21VAAS,False,Opportunity for Cruz1461,Value Proposition,60160,50,30080,1504,15/09/2029,New Business,,Advertisement,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,15/08/2029,0,,3,2022,2022 3,,,,True,False,,,,,,,,AE
0068d000009MWC8AAO,False,0018d00000Ggx32AAB,0128d000001J21VAAS,False,Opportunity for Holt1880,Closed Lost,950440,0,0,2154,03/06/2028,Existing Business,,Partner,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHamAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2021,2021 2,,,,False,False,0088d00000Ou4LVAAZ,,,,,,,Alliances
0068d000009MWCAAA4,False,0018d00000GgwuoAAB,0128d000001J21VAAS,False,Opportunity for Barker1887,Closed Lost,1740500,0,0,3481,16/03/2029,New Business / Add-on,,Public Relations,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHaYAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4LWAAZ,,,,,,,BDR
0068d000009MWCBAA4,False,0018d00000Ggwv8AAB,0128d000001J21VAAS,False,Opportunity for Daniel1888,Value Proposition,1384600,50,692300,989,30/08/2029,Existing Business,,Seminar - Internal,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHaqAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,02/09/2029,0,,3,2022,2022 3,,,,True,False,,,,,,,,BDR
0068d000009MWCCAA4,False,0018d00000GgwyiAAB,0128d000001J21VAAS,False,Opportunity for Phillips1889,Value Proposition,39600,50,19800,792,17/01/2030,New Business / Add-on,,Web,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,12/09/2029,0,,1,2023,2023 1,,,,True,False,,,,,,,,AE
0068d000009MWCDAA4,False,0018d00000GgwtjAAB,0128d000001J21VAAS,False,Opportunity for Hall1897,Perception Analysis,2925000,70,2047500,4842,23/02/2030,New Business,,Employee Referral,False,False,BestCase,Best Case,,True,01s8d000005Us9zAAC,0058d000004QHaeAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,21/08/2029,0,,1,2023,2023 1,,,,True,False,0088d00000Ou4LXAAZ,,,,,,,Marketing
0068d000009MWCEAA4,False,0018d00000GgwvUAAR,0128d000001J21VAAS,False,Opportunity for McKenzie1898,Closed Won,201720,100,201720,2247,04/11/2028,New Business,,Word of mouth,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaaAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,4,2021,2021 4,,,,False,False,0088d00000Ou4LYAAZ,,,,,,,Marketing
0068d000009MWCFAA4,False,0018d00000Ggx8vAAB,0128d000001J21VAAS,False,Opportunity for Mullins1899,Closed Won,498520,100,498520,1768,01/08/2028,New Business,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaZAAW,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,3,2021,2021 3,,,,False,False,0088d00000Ou4LZAAZ,,,,,,,Marketing
0068d000009MWK2AAO,False,0018d00000Ggx1EAAR,0128d000001J21VAAS,False,Opportunity for Kennedy1017,Closed Won,1590600,100,1590600,2303,24/01/2029,Existing Business,,Web,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHaiAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4OpAAJ,,,,,,,Alliances
0068d000009MWK3AAO,False,0018d00000GgwtqAAB,0128d000001J21VAAS,False,Opportunity for Collier1376,Prospecting,89230,10,8923,1427,25/09/2029,New Business,,Trade Show,False,False,Pipeline,Pipeline,,True,01s8d000005Us9zAAC,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,03/09/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4OqAAJ,,,,,,,Marketing
0068d000009MWK4AAO,False,0018d00000Ggx0hAAB,0128d000001J21VAAS,False,Opportunity for Bridges1377,Closed Won,794270,100,794270,3726,22/01/2029,New Business,,Advertisement,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHajAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4OrAAJ,,,,,,,AE
0068d000009MWK5AAO,False,0018d00000GgwzkAAB,0128d000001J21VAAS,False,Opportunity for Elliott1378,Closed Lost,3164200,0,0,3189,14/02/2029,New Business,,Partner,True,False,Omitted,Omitted,,True,01s8d000005Us9zAAC,0058d000004QHagAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4OsAAJ,,,,,,,Marketing
0068d000009MWK6AAO,False,0018d00000Ggx5UAAR,0128d000001J21VAAS,False,Opportunity for Ray1381,Closed Won,908360,100,908360,2584,22/08/2029,New Business / Add-on,,Advertisement,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHadAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,01/09/2029,0,,3,2022,2022 3,,,,True,False,0088d00000Ou4OtAAJ,,,,,,,AE
0068d000009MWK7AAO,False,0018d00000GgwvPAAR,0128d000001J21VAAS,False,Opportunity for Ryan1382,Closed Won,2346320,100,2346320,3235,18/10/2028,New Business / Add-on,,Public Relations,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHapAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,4,2021,2021 4,,,,False,False,0088d00000Ou4OuAAJ,,,,,,,AE
0068d000009MWK8AAO,False,0018d00000Ggx5QAAR,0128d000001J21VAAS,False,Opportunity for Washington1383,Closed Won,208600,100,208600,293,27/02/2029,New Business / Add-on,,Partner,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHafAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,1,2022,2022 1,,,,False,False,0088d00000Ou4OvAAJ,,,,,,,AE
0068d000009MWK9AAO,False,0018d00000Ggwu7AAB,0128d000001J21VAAS,False,Opportunity for Griffin1384,Closed Lost,374162,0,0,,09/04/2029,New Business,,Word of mouth,True,False,Omitted,Omitted,,False,,0058d000004QHalAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,,,,,,,,Marketing
0068d000009MWKAAA4,False,0018d00000Ggx0IAAR,0128d000001J21VAAS,False,Opportunity for Simpson1385,Qualification,392207,10,39220.7,,24/10/2029,New Business,,Word of mouth,False,False,Pipeline,Pipeline,,False,,0058d000004QHabAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,08/08/2029,0,,4,2022,2022 4,,,,True,False,,,,,,,,Marketing
0068d000009MWLQAA4,False,0018d00000GgwtnAAB,0128d000001J21VAAS,False,Opportunity for Luna668,Closed Won,3251640,100,3251640,4501,14/04/2029,New Business / Add-on,,Employee Referral,True,True,Closed,Closed,,True,01s8d000005Us9zAAC,0058d000004QHacAAG,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,0058d000004B2qYAAS,31/08/2022 12:37:13,,0,,2,2022,2022 2,,,,False,False,0088d00000Ou4PNAAZ,,,,,,,BDR
