Date,Flight Number,From,To,Class,Price,Flow Card?,Bags Checked,Meal Type
31/01/2024,PA010,Tokyo,New York,First Class,387,Yes,3,None
12/06/2024,PA006,Tokyo,London,Business Class,525.6,Yes,3,Nut Free
07/03/2024,PA009,New York,Tokyo,Business Class,612,Yes,3,Nut Free
08/03/2024,PA004,Perth,London,First Class,524,Yes,3,Egg Free
26/03/2024,PA011,Perth,Tokyo,First Class,529,Yes,0,None
07/02/2024,PA002,New York,London,Business Class,638.4,Yes,0,Nut Free
15/06/2024,PA004,Perth,London,First Class,453,Yes,3,Nut Free
01/09/2024,PA009,New York,Tokyo,First Class,247,Yes,3,Egg Free
03/04/2024,PA010,Tokyo,New York,Business Class,840,Yes,1,Vegan
23/02/2024,PA002,New York,London,Business Class,826.8,Yes,1,None
14/09/2024,PA011,Perth,Tokyo,Premium Economy,1662.5,Yes,0,Nut Free
10/03/2024,PA008,Perth,New York,Business Class,398.4,Yes,1,Egg Free
04/03/2024,PA010,Tokyo,New York,First Class,636,Yes,0,Dairy Free
14/10/2024,PA006,Tokyo,London,Premium Economy,505,Yes,3,Vegetarian
04/05/2024,PA012,Tokyo,Perth,First Class,440,Yes,3,Egg Free
22/07/2024,PA005,London,Tokyo,Business Class,246,Yes,1,Dairy Free
16/07/2024,PA011,Perth,Tokyo,Business Class,649.2,Yes,1,Nut Free
21/08/2024,PA004,Perth,London,Economy,1675,Yes,0,Vegetarian
31/08/2024,PA011,Perth,Tokyo,Economy,3465,Yes,3,Dairy Free
03/01/2024,PA010,Tokyo,New York,Premium Economy,1490,Yes,3,Vegetarian
25/07/2024,PA009,New York,Tokyo,First Class,272,Yes,3,Dairy Free
08/09/2024,PA007,New York,Perth,Economy,1450,Yes,1,Dairy Free
08/01/2024,PA012,Tokyo,Perth,Business Class,679.2,Yes,3,Vegan
23/06/2024,PA010,Tokyo,New York,Economy,3490,Yes,2,None
13/08/2024,PA004,Perth,London,Business Class,585.6,Yes,0,Nut Free
02/01/2024,PA012,Tokyo,Perth,First Class,580,Yes,1,Vegetarian
09/01/2024,PA008,Perth,New York,Premium Economy,527.5,Yes,1,Vegetarian
28/03/2024,PA001,London,New York,Economy,1915,Yes,2,Dairy Free
13/10/2024,PA006,Tokyo,London,Business Class,609.6,Yes,1,Nut Free
07/01/2024,PA010,Tokyo,New York,First Class,467,Yes,2,Dairy Free
25/03/2024,PA004,Perth,London,First Class,474,Yes,0,Vegan
11/09/2024,PA003,London,Perth,Business Class,595.2,Yes,3,Egg Free
26/05/2024,PA002,New York,London,Premium Economy,575,Yes,3,None
19/04/2024,PA003,London,Perth,Premium Economy,682.5,Yes,1,None
06/05/2024,PA005,London,Tokyo,Premium Economy,1207.5,Yes,2,Egg Free
06/12/2024,PA006,Tokyo,London,First Class,292,Yes,1,Dairy Free
08/07/2024,PA005,London,Tokyo,Premium Economy,887.5,Yes,3,Nut Free
20/01/2024,PA008,Perth,New York,Business Class,724.8,Yes,2,Vegan
12/04/2024,PA009,New York,Tokyo,Premium Economy,1705,Yes,0,Egg Free
29/06/2024,PA006,Tokyo,London,First Class,593,Yes,1,None
27/02/2024,PA007,New York,Perth,Economy,1665,Yes,0,Vegetarian
13/03/2024,PA012,Tokyo,Perth,Premium Economy,1297.5,Yes,3,None
03/12/2024,PA011,Perth,Tokyo,Economy,1540,Yes,1,Vegan
15/10/2024,PA007,New York,Perth,Economy,2135,Yes,0,Vegan
30/04/2024,PA009,New York,Tokyo,Premium Economy,660,Yes,3,Egg Free
30/05/2024,PA001,London,New York,Economy,3425,Yes,2,Vegan
04/08/2024,PA011,Perth,Tokyo,Premium Economy,1107.5,Yes,2,Nut Free
10/09/2024,PA003,London,Perth,First Class,653,Yes,1,Nut Free
16/06/2024,PA008,Perth,New York,Premium Economy,1525,Yes,1,Vegetarian
26/01/2024,PA001,London,New York,Economy,1770,Yes,0,Egg Free
12/09/2024,PA004,Perth,London,First Class,457,Yes,0,Nut Free
24/07/2024,PA004,Perth,London,Economy,3350,Yes,0,None
17/10/2024,PA003,London,Perth,First Class,351,Yes,2,Vegetarian
18/09/2024,PA012,Tokyo,Perth,Business Class,588,Yes,1,None
10/11/2024,PA008,Perth,New York,Premium Economy,515,Yes,1,Vegetarian
16/07/2024,PA009,New York,Tokyo,Economy,2795,Yes,1,Dairy Free
25/04/2024,PA009,New York,Tokyo,Business Class,658.8,Yes,2,Nut Free
17/07/2024,PA006,Tokyo,London,Business Class,447.6,Yes,2,Egg Free
27/06/2024,PA002,New York,London,Business Class,508.8,Yes,0,Dairy Free
05/01/2024,PA007,New York,Perth,Premium Economy,1220,Yes,2,Dairy Free
03/05/2024,PA006,Tokyo,London,First Class,414,Yes,1,Vegan
09/05/2024,PA001,London,New York,First Class,355,Yes,1,Egg Free
11/01/2024,PA003,London,Perth,Economy,3410,Yes,0,Egg Free
22/04/2024,PA011,Perth,Tokyo,Premium Economy,1737.5,Yes,1,Vegetarian
07/06/2024,PA007,New York,Perth,Business Class,319.2,Yes,3,Dairy Free
28/02/2024,PA006,Tokyo,London,Business Class,687.6,Yes,1,Nut Free
13/08/2024,PA007,New York,Perth,First Class,525,Yes,2,Egg Free
16/09/2024,PA004,Perth,London,Business Class,807.6,Yes,3,Dairy Free
24/10/2024,PA009,New York,Tokyo,Economy,1375,Yes,0,None
10/06/2024,PA006,Tokyo,London,Economy,2095,Yes,2,Egg Free
22/11/2024,PA008,Perth,New York,Business Class,577.2,Yes,1,Nut Free
21/12/2024,PA007,New York,Perth,Business Class,446.4,Yes,2,Vegetarian
15/06/2024,PA003,London,Perth,Premium Economy,935,Yes,3,Nut Free
09/10/2024,PA011,Perth,Tokyo,First Class,451,Yes,3,Vegetarian
21/05/2024,PA010,Tokyo,New York,Business Class,435.6,Yes,0,Egg Free
19/06/2024,PA003,London,Perth,Premium Economy,692.5,Yes,1,None
14/08/2024,PA009,New York,Tokyo,Premium Economy,1565,Yes,1,Vegan
30/09/2024,PA004,Perth,London,Economy,2760,Yes,3,Nut Free
16/04/2024,PA011,Perth,Tokyo,Economy,2995,Yes,3,Vegan
01/09/2024,PA007,New York,Perth,First Class,206,Yes,0,Nut Free
18/08/2024,PA004,Perth,London,Economy,2195,Yes,3,Egg Free
10/11/2024,PA011,Perth,Tokyo,Premium Economy,1707.5,Yes,3,Nut Free
24/11/2024,PA001,London,New York,First Class,534,Yes,2,Dairy Free
23/01/2024,PA003,London,Perth,Economy,3225,Yes,0,Nut Free
16/02/2024,PA002,New York,London,Economy,2075,Yes,3,Nut Free
01/05/2024,PA006,Tokyo,London,Business Class,510,Yes,3,Nut Free
03/04/2024,PA007,New York,Perth,Business Class,829.2,Yes,0,Egg Free
21/04/2024,PA003,London,Perth,First Class,215,Yes,0,Egg Free
04/04/2024,PA008,Perth,New York,Business Class,837.6,Yes,2,Vegetarian
19/11/2024,PA005,London,Tokyo,Business Class,432,Yes,0,Dairy Free
29/07/2024,PA004,Perth,London,Economy,2700,Yes,3,None
18/01/2024,PA009,New York,Tokyo,First Class,301,Yes,0,Vegetarian
12/11/2024,PA008,Perth,New York,Business Class,627.6,Yes,3,Egg Free
11/11/2024,PA008,Perth,New York,Premium Economy,590,Yes,1,Vegan
30/05/2024,PA008,Perth,New York,Premium Economy,547.5,Yes,0,Egg Free
31/03/2024,PA008,Perth,New York,Premium Economy,1415,Yes,2,Vegetarian
02/08/2024,PA002,New York,London,Premium Economy,510,Yes,1,Dairy Free
18/07/2024,PA010,Tokyo,New York,Premium Economy,1672.5,Yes,0,None
10/05/2024,PA002,New York,London,Premium Economy,832.5,Yes,0,Dairy Free
13/10/2024,PA003,London,Perth,Business Class,300,Yes,0,Nut Free
13/11/2024,PA006,Tokyo,London,Business Class,385.2,Yes,2,Vegan
07/05/2024,PA007,New York,Perth,Business Class,520.8,Yes,3,Vegetarian
11/05/2024,PA011,Perth,Tokyo,First Class,417,Yes,0,Dairy Free
14/05/2024,PA006,Tokyo,London,Premium Economy,720,Yes,3,Egg Free
31/10/2024,PA008,Perth,New York,First Class,215,Yes,1,Nut Free
15/07/2024,PA004,Perth,London,First Class,344,Yes,3,Vegan
10/09/2024,PA002,New York,London,Economy,2825,Yes,2,Nut Free
10/07/2024,PA004,Perth,London,Premium Economy,1230,Yes,1,Nut Free
22/12/2024,PA010,Tokyo,New York,Premium Economy,1710,Yes,3,Nut Free
31/08/2024,PA008,Perth,New York,Economy,1975,Yes,2,Vegetarian
07/06/2024,PA008,Perth,New York,Business Class,672,Yes,1,Nut Free
05/09/2024,PA002,New York,London,Premium Economy,1507.5,Yes,3,Dairy Free
06/11/2024,PA005,London,Tokyo,Premium Economy,1380,Yes,1,Egg Free
06/12/2024,PA005,London,Tokyo,First Class,213,Yes,3,Vegan
02/10/2024,PA001,London,New York,Premium Economy,1687.5,Yes,0,Vegetarian
07/03/2024,PA006,Tokyo,London,Premium Economy,735,Yes,0,Nut Free
24/03/2024,PA010,Tokyo,New York,Premium Economy,1385,Yes,1,Nut Free
23/06/2024,PA008,Perth,New York,Premium Economy,1180,Yes,2,Dairy Free
03/10/2024,PA004,Perth,London,First Class,320,Yes,3,Dairy Free
23/02/2024,PA003,London,Perth,Business Class,270,Yes,1,None
06/05/2024,PA011,Perth,Tokyo,First Class,425,Yes,3,Nut Free
09/10/2024,PA007,New York,Perth,First Class,205,Yes,0,Vegan
04/07/2024,PA001,London,New York,Premium Economy,1612.5,Yes,2,None
14/11/2024,PA002,New York,London,Economy,3305,Yes,1,Dairy Free
19/09/2024,PA010,Tokyo,New York,Business Class,531.6,Yes,2,Nut Free
19/06/2024,PA012,Tokyo,Perth,Business Class,273.6,Yes,2,Egg Free
28/05/2024,PA003,London,Perth,Business Class,469.2,Yes,2,Vegan
14/03/2024,PA005,London,Tokyo,Business Class,332.4,Yes,3,Nut Free
25/08/2024,PA006,Tokyo,London,Premium Economy,547.5,Yes,2,Egg Free
08/01/2024,PA011,Perth,Tokyo,Business Class,840,Yes,2,Dairy Free
11/08/2024,PA011,Perth,Tokyo,First Class,481,Yes,3,None
23/01/2024,PA001,London,New York,First Class,520,Yes,0,Dairy Free
08/04/2024,PA010,Tokyo,New York,Business Class,511.2,Yes,3,Dairy Free
21/03/2024,PA004,Perth,London,First Class,332,Yes,3,None
03/05/2024,PA005,London,Tokyo,Premium Economy,510,Yes,2,None
20/06/2024,PA002,New York,London,First Class,420,Yes,0,Egg Free
12/04/2024,PA002,New York,London,Economy,2060,Yes,2,Egg Free
01/05/2024,PA008,Perth,New York,Premium Economy,727.5,Yes,3,Vegan
22/01/2024,PA011,Perth,Tokyo,Economy,2105,Yes,3,Nut Free
31/03/2024,PA008,Perth,New York,Premium Economy,570,Yes,1,Nut Free
18/02/2024,PA012,Tokyo,Perth,Business Class,555.6,Yes,0,Egg Free
12/07/2024,PA009,New York,Tokyo,Economy,1230,Yes,3,Vegan
18/11/2024,PA011,Perth,Tokyo,First Class,372,Yes,3,Egg Free
10/11/2024,PA006,Tokyo,London,First Class,640,Yes,0,None
13/03/2024,PA011,Perth,Tokyo,Economy,3465,Yes,3,Vegan
03/09/2024,PA003,London,Perth,Premium Economy,937.5,Yes,3,Vegan
10/06/2024,PA002,New York,London,First Class,246,Yes,3,Nut Free
26/06/2024,PA010,Tokyo,New York,Economy,2270,Yes,2,Dairy Free
25/09/2024,PA005,London,Tokyo,First Class,561,Yes,0,Vegetarian
22/12/2024,PA011,Perth,Tokyo,Premium Economy,1365,Yes,1,Dairy Free
01/08/2024,PA012,Tokyo,Perth,Premium Economy,1122.5,Yes,3,Vegetarian
05/11/2024,PA011,Perth,Tokyo,Economy,2210,Yes,2,None
18/12/2024,PA008,Perth,New York,Economy,1075,Yes,1,Egg Free
11/12/2024,PA002,New York,London,First Class,216,Yes,2,None
09/04/2024,PA001,London,New York,Economy,3150,Yes,1,Vegan
12/01/2024,PA006,Tokyo,London,Premium Economy,607.5,Yes,3,Vegetarian
01/06/2024,PA009,New York,Tokyo,Business Class,374.4,Yes,1,Dairy Free
08/04/2024,PA001,London,New York,Business Class,742.8,Yes,1,None
02/05/2024,PA002,New York,London,First Class,694,Yes,2,None
09/06/2024,PA007,New York,Perth,Business Class,498,Yes,3,Egg Free
03/10/2024,PA005,London,Tokyo,First Class,435,Yes,0,None
12/05/2024,PA005,London,Tokyo,Economy,2025,Yes,0,Nut Free
23/07/2024,PA009,New York,Tokyo,Premium Economy,957.5,Yes,3,Egg Free
30/07/2024,PA006,Tokyo,London,Economy,1235,Yes,1,Nut Free
19/04/2024,PA007,New York,Perth,Economy,3385,Yes,3,Vegan
04/02/2024,PA004,Perth,London,Business Class,440.4,Yes,1,Vegan
04/11/2024,PA010,Tokyo,New York,Business Class,324,Yes,1,None
31/12/2024,PA011,Perth,Tokyo,First Class,646,Yes,0,Dairy Free
08/04/2024,PA007,New York,Perth,Business Class,366,Yes,0,Vegetarian
31/01/2024,PA009,New York,Tokyo,First Class,536,Yes,3,Dairy Free
24/12/2024,PA008,Perth,New York,First Class,407,Yes,2,Vegetarian
12/11/2024,PA002,New York,London,Premium Economy,822.5,Yes,2,Nut Free
18/12/2024,PA005,London,Tokyo,Economy,2165,Yes,3,None
16/03/2024,PA007,New York,Perth,Business Class,426,Yes,1,Egg Free
04/06/2024,PA005,London,Tokyo,Premium Economy,1517.5,Yes,3,Nut Free
20/10/2024,PA004,Perth,London,Business Class,697.2,Yes,2,Vegan
14/02/2024,PA007,New York,Perth,First Class,311,Yes,3,Vegetarian
24/12/2024,PA004,Perth,London,Business Class,454.8,Yes,3,Vegan
10/06/2024,PA009,New York,Tokyo,First Class,259,Yes,3,Vegetarian
05/11/2024,PA011,Perth,Tokyo,Business Class,606,Yes,2,Egg Free
03/11/2024,PA008,Perth,New York,Premium Economy,1257.5,Yes,1,Dairy Free
15/07/2024,PA003,London,Perth,Premium Economy,527.5,Yes,0,None
05/04/2024,PA003,London,Perth,Economy,3165,Yes,2,Nut Free
29/07/2024,PA011,Perth,Tokyo,First Class,343,Yes,2,Vegan
05/03/2024,PA005,London,Tokyo,Business Class,654,Yes,2,Egg Free
26/03/2024,PA005,London,Tokyo,First Class,444,Yes,1,Vegan
24/05/2024,PA012,Tokyo,Perth,Business Class,302.4,Yes,3,None
02/12/2024,PA012,Tokyo,Perth,Business Class,664.8,Yes,0,Dairy Free
13/01/2024,PA006,Tokyo,London,First Class,494,Yes,3,Nut Free
31/03/2024,PA012,Tokyo,Perth,First Class,639,Yes,1,None
11/01/2024,PA010,Tokyo,New York,Business Class,562.8,Yes,1,Egg Free
13/09/2024,PA012,Tokyo,Perth,Economy,3345,Yes,2,Vegetarian
03/04/2024,PA004,Perth,London,Premium Economy,895,Yes,1,Vegan
29/04/2024,PA005,London,Tokyo,Economy,1105,Yes,2,Vegan
13/01/2024,PA008,Perth,New York,Business Class,651.6,Yes,1,None
06/03/2024,PA006,Tokyo,London,Premium Economy,822.5,Yes,1,Egg Free
23/03/2024,PA001,London,New York,Premium Economy,1375,Yes,0,Egg Free
28/04/2024,PA004,Perth,London,Business Class,667.2,Yes,2,None
21/07/2024,PA009,New York,Tokyo,First Class,563,Yes,1,Vegan
15/06/2024,PA012,Tokyo,Perth,Economy,1340,Yes,3,Vegetarian
25/05/2024,PA004,Perth,London,First Class,684,Yes,0,Vegan
02/03/2024,PA004,Perth,London,Business Class,715.2,Yes,2,None
31/12/2024,PA011,Perth,Tokyo,Economy,1090,Yes,0,Vegan
23/06/2024,PA006,Tokyo,London,Business Class,608.4,Yes,0,None
17/05/2024,PA005,London,Tokyo,Business Class,307.2,Yes,2,Dairy Free
12/08/2024,PA010,Tokyo,New York,Premium Economy,1312.5,Yes,2,Vegan
18/04/2024,PA004,Perth,London,Economy,2520,Yes,3,Vegan
03/10/2024,PA007,New York,Perth,Economy,3420,Yes,2,None
25/02/2024,PA011,Perth,Tokyo,Premium Economy,1560,Yes,2,Vegetarian
02/06/2024,PA001,London,New York,Premium Economy,1052.5,Yes,1,Egg Free
04/12/2024,PA005,London,Tokyo,First Class,350,Yes,0,Vegan
27/04/2024,PA005,London,Tokyo,Economy,2095,Yes,3,Dairy Free
13/01/2024,PA007,New York,Perth,Economy,2450,Yes,0,Egg Free
19/07/2024,PA002,New York,London,First Class,523,Yes,0,Egg Free
03/10/2024,PA006,Tokyo,London,Business Class,361.2,Yes,3,Nut Free
02/02/2024,PA008,Perth,New York,Premium Economy,1387.5,Yes,3,Egg Free
16/12/2024,PA008,Perth,New York,First Class,441,Yes,1,Vegetarian
22/12/2024,PA001,London,New York,Economy,2325,Yes,1,Egg Free
08/04/2024,PA009,New York,Tokyo,Economy,2930,Yes,0,Vegetarian
08/04/2024,PA004,Perth,London,Economy,2405,Yes,3,Nut Free
25/05/2024,PA003,London,Perth,First Class,660,Yes,0,Nut Free
29/09/2024,PA007,New York,Perth,Business Class,806.4,Yes,2,None
20/02/2024,PA005,London,Tokyo,Economy,2645,Yes,0,Nut Free
30/12/2024,PA003,London,Perth,First Class,488,Yes,0,Vegetarian
15/09/2024,PA007,New York,Perth,Business Class,740.4,Yes,1,Vegetarian
27/03/2024,PA008,Perth,New York,Business Class,699.6,Yes,2,Vegetarian
13/09/2024,PA005,London,Tokyo,Business Class,454.8,Yes,2,Egg Free
27/07/2024,PA006,Tokyo,London,First Class,389,Yes,2,Vegetarian
25/10/2024,PA012,Tokyo,Perth,Business Class,633.6,Yes,3,Vegetarian
14/08/2024,PA006,Tokyo,London,Business Class,818.4,Yes,3,Vegetarian
22/05/2024,PA009,New York,Tokyo,Business Class,712.8,Yes,1,Dairy Free
22/06/2024,PA002,New York,London,Economy,3160,Yes,2,Nut Free
14/03/2024,PA009,New York,Tokyo,First Class,297,Yes,0,Vegan
01/12/2024,PA002,New York,London,Business Class,621.6,Yes,1,Vegetarian
29/11/2024,PA009,New York,Tokyo,Economy,1630,Yes,3,Dairy Free
22/03/2024,PA004,Perth,London,Economy,3250,Yes,1,Nut Free
27/06/2024,PA004,Perth,London,First Class,206,Yes,3,Nut Free
13/10/2024,PA012,Tokyo,Perth,Business Class,820.8,Yes,1,None
08/12/2024,PA011,Perth,Tokyo,Premium Economy,1335,Yes,1,Dairy Free
11/02/2024,PA008,Perth,New York,First Class,681,Yes,3,Dairy Free
03/12/2024,PA010,Tokyo,New York,Business Class,782.4,Yes,2,Dairy Free
21/12/2024,PA012,Tokyo,Perth,First Class,475,Yes,1,Egg Free
27/06/2024,PA010,Tokyo,New York,Business Class,270,Yes,0,Nut Free
22/11/2024,PA010,Tokyo,New York,Premium Economy,1075,Yes,2,None
03/05/2024,PA003,London,Perth,Premium Economy,1365,Yes,2,Nut Free
06/05/2024,PA011,Perth,Tokyo,First Class,299,Yes,0,Dairy Free
10/01/2024,PA003,London,Perth,Premium Economy,1692.5,Yes,0,Dairy Free
05/04/2024,PA012,Tokyo,Perth,Premium Economy,832.5,Yes,1,None
26/04/2024,PA010,Tokyo,New York,First Class,235,Yes,1,None
25/01/2024,PA006,Tokyo,London,First Class,247,Yes,2,Dairy Free
14/10/2024,PA009,New York,Tokyo,Premium Economy,905,Yes,0,None
22/03/2024,PA010,Tokyo,New York,Economy,2545,Yes,0,Vegan
16/12/2024,PA002,New York,London,First Class,205,Yes,2,Vegetarian
18/10/2024,PA001,London,New York,Business Class,784.8,Yes,2,Nut Free
15/07/2024,PA006,Tokyo,London,Business Class,588,Yes,2,Egg Free
07/02/2024,PA009,New York,Tokyo,Economy,2460,Yes,0,Egg Free
15/12/2024,PA006,Tokyo,London,Business Class,704.4,Yes,2,Nut Free
30/03/2024,PA001,London,New York,Business Class,310.8,Yes,3,Vegan
14/08/2024,PA008,Perth,New York,Economy,1085,Yes,2,Vegan
30/01/2024,PA007,New York,Perth,Economy,2970,Yes,2,Vegetarian
28/01/2024,PA009,New York,Tokyo,Premium Economy,1290,Yes,2,Vegetarian
24/08/2024,PA008,Perth,New York,Premium Economy,707.5,Yes,3,Vegan
18/03/2024,PA008,Perth,New York,Business Class,548.4,Yes,3,Egg Free
05/04/2024,PA001,London,New York,Business Class,420,Yes,1,Vegetarian
05/09/2024,PA001,London,New York,First Class,404,Yes,3,Vegan
28/07/2024,PA004,Perth,London,Business Class,625.2,Yes,3,Dairy Free
08/07/2024,PA009,New York,Tokyo,Business Class,462,Yes,2,Vegetarian
07/08/2024,PA006,Tokyo,London,Business Class,405.6,Yes,0,Nut Free
18/03/2024,PA001,London,New York,Business Class,505.2,Yes,0,Nut Free
19/05/2024,PA006,Tokyo,London,Premium Economy,902.5,Yes,3,None
15/01/2024,PA001,London,New York,Business Class,286.8,Yes,2,Vegetarian
16/04/2024,PA001,London,New York,First Class,268,Yes,1,Dairy Free
17/09/2024,PA007,New York,Perth,Premium Economy,835,Yes,0,None
27/08/2024,PA007,New York,Perth,First Class,314,Yes,3,Egg Free
26/10/2024,PA001,London,New York,Business Class,649.2,Yes,1,Vegan
18/06/2024,PA006,Tokyo,London,Economy,3260,Yes,1,Vegan
06/07/2024,PA003,London,Perth,First Class,546,Yes,2,Vegan
25/05/2024,PA004,Perth,London,Premium Economy,1245,Yes,0,Nut Free
24/10/2024,PA010,Tokyo,New York,First Class,410,Yes,0,Dairy Free
14/08/2024,PA005,London,Tokyo,Economy,2985,Yes,0,Dairy Free
07/08/2024,PA011,Perth,Tokyo,Premium Economy,910,Yes,2,Vegetarian
25/05/2024,PA012,Tokyo,Perth,First Class,304,Yes,2,None
31/01/2024,PA003,London,Perth,Premium Economy,1122.5,Yes,3,Vegan
02/03/2024,PA003,London,Perth,Premium Economy,1457.5,Yes,2,Vegan
29/05/2024,PA005,London,Tokyo,Economy,2290,Yes,0,Dairy Free
19/10/2024,PA004,Perth,London,First Class,686,Yes,2,None
31/08/2024,PA010,Tokyo,New York,Business Class,760.8,Yes,0,Vegetarian
02/03/2024,PA004,Perth,London,Premium Economy,1735,Yes,0,Nut Free
02/10/2024,PA010,Tokyo,New York,Business Class,669.6,Yes,0,Dairy Free
01/05/2024,PA006,Tokyo,London,First Class,397,Yes,0,Dairy Free
11/12/2024,PA005,London,Tokyo,Business Class,589.2,Yes,2,Vegetarian
16/09/2024,PA004,Perth,London,First Class,221,Yes,3,Nut Free
25/10/2024,PA007,New York,Perth,Economy,1190,Yes,3,Vegan
16/02/2024,PA012,Tokyo,Perth,First Class,627,Yes,0,None
10/09/2024,PA003,London,Perth,Business Class,316.8,Yes,1,Egg Free
06/11/2024,PA005,London,Tokyo,Premium Economy,1705,Yes,3,Egg Free
30/09/2024,PA004,Perth,London,Premium Economy,1590,Yes,2,Vegan
24/03/2024,PA003,London,Perth,First Class,247,Yes,3,Dairy Free
16/02/2024,PA001,London,New York,First Class,660,Yes,3,Dairy Free
20/10/2024,PA009,New York,Tokyo,Economy,1630,Yes,1,None
05/01/2024,PA011,Perth,Tokyo,Premium Economy,1595,Yes,0,Dairy Free
27/12/2024,PA009,New York,Tokyo,First Class,413,Yes,2,Vegetarian
28/01/2024,PA010,Tokyo,New York,Economy,1445,Yes,2,Egg Free
29/03/2024,PA003,London,Perth,Premium Economy,572.5,Yes,3,Nut Free
26/05/2024,PA005,London,Tokyo,First Class,570,Yes,3,Vegan
12/04/2024,PA009,New York,Tokyo,Economy,3215,Yes,0,Vegetarian
18/09/2024,PA007,New York,Perth,Economy,2045,Yes,2,Egg Free
26/12/2024,PA001,London,New York,First Class,280,Yes,2,Vegetarian
13/12/2024,PA003,London,Perth,Economy,1065,Yes,1,None
18/05/2024,PA008,Perth,New York,Economy,2145,Yes,0,Egg Free
27/06/2024,PA010,Tokyo,New York,Premium Economy,1445,Yes,3,Vegetarian
17/10/2024,PA010,Tokyo,New York,Premium Economy,1012.5,Yes,2,Vegetarian
02/05/2024,PA004,Perth,London,First Class,603,Yes,3,Nut Free
10/02/2024,PA005,London,Tokyo,Economy,1220,Yes,3,Egg Free
11/01/2024,PA004,Perth,London,Business Class,710.4,Yes,1,None
28/04/2024,PA006,Tokyo,London,Premium Economy,660,Yes,3,Nut Free
27/05/2024,PA005,London,Tokyo,First Class,677,Yes,0,Egg Free
02/08/2024,PA011,Perth,Tokyo,Economy,1465,Yes,3,None
23/02/2024,PA006,Tokyo,London,Business Class,518.4,Yes,1,None
01/02/2024,PA010,Tokyo,New York,First Class,424,Yes,0,Dairy Free
22/01/2024,PA008,Perth,New York,Business Class,676.8,Yes,1,None
18/07/2024,PA009,New York,Tokyo,First Class,247,Yes,2,Vegetarian
24/11/2024,PA008,Perth,New York,Business Class,484.8,Yes,3,Egg Free
02/04/2024,PA010,Tokyo,New York,Economy,1695,Yes,2,Dairy Free
27/11/2024,PA012,Tokyo,Perth,Business Class,561.6,Yes,1,Vegetarian
14/10/2024,PA009,New York,Tokyo,Economy,1150,Yes,2,Vegan
19/07/2024,PA001,London,New York,First Class,364,Yes,0,Nut Free
07/06/2024,PA009,New York,Tokyo,Premium Economy,1580,Yes,2,Vegan
22/03/2024,PA003,London,Perth,First Class,623,Yes,0,Vegetarian
06/11/2024,PA005,London,Tokyo,First Class,677,Yes,3,Vegetarian
20/12/2024,PA012,Tokyo,Perth,Economy,3200,Yes,1,Egg Free
28/08/2024,PA001,London,New York,Premium Economy,1337.5,Yes,1,Egg Free
25/12/2024,PA002,New York,London,Economy,2585,Yes,3,Vegan
16/08/2024,PA007,New York,Perth,First Class,383,Yes,2,Dairy Free
02/03/2024,PA008,Perth,New York,Business Class,747.6,Yes,3,Vegan
13/09/2024,PA008,Perth,New York,Business Class,351.6,Yes,1,None
25/09/2024,PA008,Perth,New York,First Class,534,Yes,1,Dairy Free
27/10/2024,PA012,Tokyo,Perth,Economy,1130,Yes,1,Vegan
11/09/2024,PA010,Tokyo,New York,Premium Economy,1382.5,Yes,3,Egg Free
16/07/2024,PA002,New York,London,First Class,535,Yes,3,None
09/02/2024,PA003,London,Perth,Business Class,355.2,Yes,3,Vegetarian
20/01/2024,PA008,Perth,New York,Business Class,274.8,Yes,0,Vegan
08/09/2024,PA001,London,New York,Business Class,727.2,Yes,3,Nut Free
15/09/2024,PA011,Perth,Tokyo,First Class,333,Yes,3,Nut Free
29/11/2024,PA003,London,Perth,Premium Economy,915,Yes,0,Dairy Free
10/02/2024,PA007,New York,Perth,First Class,687,Yes,1,Dairy Free
14/06/2024,PA012,Tokyo,Perth,Premium Economy,1547.5,Yes,3,Nut Free
15/05/2024,PA010,Tokyo,New York,Premium Economy,945,Yes,1,Egg Free
19/07/2024,PA006,Tokyo,London,First Class,654,Yes,1,Vegetarian
06/11/2024,PA003,London,Perth,First Class,311,Yes,2,Vegan
11/02/2024,PA005,London,Tokyo,Business Class,552,Yes,2,Nut Free
14/04/2024,PA005,London,Tokyo,First Class,256,Yes,3,Nut Free
08/11/2024,PA008,Perth,New York,Business Class,824.4,Yes,2,Nut Free
05/02/2024,PA008,Perth,New York,Premium Economy,1367.5,Yes,2,None
26/09/2024,PA004,Perth,London,Economy,1440,Yes,3,Vegan
15/06/2024,PA012,Tokyo,Perth,Business Class,724.8,Yes,3,Nut Free
25/02/2024,PA006,Tokyo,London,Economy,1555,Yes,1,Vegan
13/11/2024,PA001,London,New York,Business Class,450,Yes,0,Dairy Free
16/05/2024,PA004,Perth,London,First Class,609,Yes,1,None
13/04/2024,PA008,Perth,New York,Business Class,481.2,Yes,3,Egg Free
26/12/2024,PA006,Tokyo,London,Premium Economy,1060,Yes,1,Vegan
06/01/2024,PA001,London,New York,Premium Economy,1515,Yes,1,Egg Free
30/11/2024,PA006,Tokyo,London,First Class,264,Yes,0,Egg Free
23/12/2024,PA012,Tokyo,Perth,First Class,315,Yes,1,Vegan
11/04/2024,PA011,Perth,Tokyo,First Class,506,Yes,3,Nut Free
19/01/2024,PA004,Perth,London,Economy,3495,Yes,3,Vegetarian
